,tsne_dim_1,tsne_dim_2
12834,248.5869,6.051174
12835,223.08864,99.85708
12836,45.31325,-94.078156
12837,-20.073587,124.34769
12838,-205.11678,42.369663
12839,-107.58368,73.34706
12840,-0.00075433863,219.30298
12841,48.50069,-92.384834
12842,-280.10635,86.15207
12843,4.6597095,28.377716
12844,-125.99861,89.3567
12845,-157.96877,-196.94987
12846,297.34717,-31.123291
12847,-206.58589,61.967503
12848,-76.37148,173.2647
12849,-267.1722,-111.64463
12850,135.56302,119.98103
12851,-60.37305,24.753101
12852,-128.00038,58.847134
12853,-73.04953,175.69974
12854,-42.317146,-182.83498
12855,-83.02106,154.93073
12856,292.89377,92.52372
12857,178.24051,-85.0575
12858,-205.86679,-17.748224
12859,-201.5309,129.9902
12860,-235.4594,-16.750092
12861,-10.735528,266.14935
12862,-226.77705,-58.24184
12863,-218.66884,-42.628815
12864,197.23633,99.62171
12865,-241.36847,15.430585
12866,293.01987,-77.42552
12867,-146.94623,173.24127
12868,200.85573,-129.09761
12869,-150.07086,-154.9775
12870,38.58659,-88.31639
12871,-11.681991,263.38455
12872,-259.75043,53.218624
12873,-211.70172,-87.96748
12874,-278.85165,122.607666
12875,-52.893925,213.08249
12876,-221.23985,90.13284
12877,-204.23349,77.25059
12878,108.88513,108.39067
12879,23.369942,-100.49598
12880,-167.92287,-145.4888
12881,66.44861,-194.48558
12882,-21.243582,161.07443
12883,-211.04857,-18.141771
12884,-175.50836,145.09952
12885,-282.28665,79.49801
12886,142.32309,64.50093
12887,-211.16843,4.21649
12888,13.342067,110.8628
12889,-34.458813,185.87213
12890,-107.17631,10.569498
12891,-140.37186,-40.835064
12892,59.75782,123.34303
12893,-49.864124,151.72617
12894,93.2667,75.59003
12895,5.913672,214.448
12896,131.63416,74.640884
12897,163.77475,48.035995
12898,-34.857773,191.39622
12899,-43.390636,78.14346
12900,216.25957,-43.093685
12901,-34.075813,-146.07373
12902,-81.56348,102.50751
12903,-40.45817,246.59073
12904,33.32387,295.60553
12905,359.2138,-62.379444
12906,-84.28095,-129.76692
12907,-150.54634,-190.67183
12908,-267.71146,49.732777
12909,-242.91377,105.86035
12910,-143.26157,44.71923
12911,-284.6225,23.137518
12912,46.61109,321.3449
12913,108.43096,-95.34643
12914,-262.76205,-96.69895
12915,-178.86723,120.114655
12916,-247.39581,27.400188
12917,154.12256,-24.562078
12918,-160.04713,36.533237
12919,-270.3844,-34.862965
12920,265.99426,67.941154
12921,58.692623,337.1674
12922,-206.53703,10.691726
12923,-190.16046,-11.4425955
12924,52.89139,-107.94606
12925,115.44685,105.63254
12926,310.7292,-28.542185
12927,216.90984,-93.85492
12928,279.47412,-80.26035
12929,208.6315,64.08024
12930,-95.69422,194.59572
12931,-258.27658,55.601887
12932,279.06357,100.929146
12933,-83.912964,-99.27417
12934,30.47537,32.07582
12935,-252.97255,41.598488
12936,43.72797,-124.02688
12937,140.96164,-169.64735
12938,-257.47134,118.83282
12939,147.25394,-141.81741
12940,116.29259,108.21651
12941,85.558815,26.82679
12942,142.71309,-135.95868
12943,-149.85237,-204.12238
12944,-185.16974,-173.61163
12945,-37.181816,49.268974
12946,-15.8490925,250.42192
12947,-101.41154,220.21944
12948,4.455154,315.50604
12949,-96.49167,42.36018
12950,45.787994,-85.32582
12951,-264.01715,-54.11099
12952,-17.206558,159.04782
12953,181.59566,17.25078
12954,-21.254637,10.430109
12955,407.87335,-92.16177
12956,-134.78479,70.5057
12957,-287.17502,78.8511
12958,1.3094225,34.841747
12959,-157.63626,48.080826
12960,-14.189605,248.57104
12961,-115.83584,94.62667
12962,-221.4299,-21.133709
12963,-37.604824,-105.42284
12964,-24.837152,-159.18858
12965,-252.97992,18.453623
12966,135.80771,-163.07909
12967,335.1373,-150.19052
12968,167.38164,-120.67199
12969,-28.34483,-73.84889
12970,95.7535,-24.258076
12971,-136.58386,170.45296
12972,-83.12286,-45.01835
12973,40.82518,148.40051
12974,-54.23345,-50.973743
12975,-40.741512,196.216
12976,-78.16192,57.035606
12977,-141.30154,52.80156
12978,113.887085,106.82406
12979,-19.810974,273.37772
12980,201.77217,85.590935
12981,-7.621053,288.60205
12982,-21.131788,64.69584
12983,31.641634,-90.170494
12984,-196.41273,-62.164505
12985,-277.3954,45.36582
12986,-2.9196,216.82178
12987,72.648796,61.61376
12988,118.97042,-108.738976
12989,-44.330647,22.088737
12990,-97.97394,84.507805
12991,-256.01706,-91.92855
12992,185.8392,18.455492
12993,180.22653,-56.47649
12994,-50.670586,84.08781
12995,-9.189192,124.33909
12996,178.80742,-88.20968
12997,-240.6325,122.92755
12998,285.07178,96.43141
12999,-118.11817,-90.80648
13000,-259.70517,-79.873856
13001,-12.894995,158.43517
13002,186.81548,-116.75965
13003,-221.7822,115.92714
13004,30.024052,-77.784035
13005,-19.446573,247.00418
13006,-143.3131,172.88512
13007,-19.087742,-165.5513
13008,29.184498,65.75299
13009,-14.550043,-171.93663
13010,109.097725,104.40537
13011,-71.43567,207.23613
13012,124.12921,-170.65488
13013,-51.597717,210.04384
13014,208.27484,-109.13537
13015,137.27107,140.29416
13016,256.22302,2.089026
13017,-70.1936,32.963013
13018,-279.6335,99.812294
13019,-154.19424,102.96733
13020,-33.70506,-9.021866
13021,-259.47433,-94.647415
13022,47.144424,145.36095
13023,-213.08693,-135.4541
13024,-1.1832668,-25.906136
13025,-238.73062,-73.63547
13026,-238.90607,16.262617
13027,-67.72318,-45.304703
13028,202.98666,-73.50803
13029,27.665087,22.653063
13030,-81.4543,-204.68803
13031,-202.69037,-17.893007
13032,-264.25125,112.89567
13033,-4.755981,283.5763
13034,252.42911,-10.886044
13035,-136.04701,102.270386
13036,-169.23305,34.375015
13037,282.1219,-87.473335
13038,354.6687,-53.959595
13039,-133.60481,141.69868
13040,-104.86014,34.56492
13041,-172.21133,176.5318
13042,380.44464,-137.98755
13043,58.021175,-163.44656
13044,-200.66022,-64.649216
13045,-46.93357,-63.28491
13046,95.27804,71.02222
13047,-292.50256,60.343784
13048,-11.343476,216.60863
13049,152.81175,94.20766
13050,-111.191925,127.229416
13051,-188.14056,-16.275406
13052,183.50204,-110.986946
13053,-272.0701,111.96843
13054,-180.40884,-0.44818738
13055,371.24554,-121.210335
13056,155.25583,-61.222412
13057,-264.81708,112.22685
13058,-217.38966,18.975946
13059,-86.40606,-153.60266
13060,113.67546,18.450415
13061,-112.62405,173.58578
13062,-281.98712,50.85384
13063,-236.52408,-21.254015
13064,-201.49629,70.47582
13065,114.743324,-99.757
13066,334.43536,-115.07004
13067,69.74209,-59.28992
13068,13.213878,110.604614
13069,26.617418,320.1332
13070,-144.33083,171.78407
13071,-169.79451,76.6601
13072,-59.31173,-129.812
13073,349.775,-151.57188
13074,-252.8617,117.14524
13075,-49.77322,-67.8852
13076,-14.03458,76.5877
13077,61.30814,-11.641406
13078,-106.06047,-178.7542
13079,-278.2612,52.364418
13080,-78.65307,-197.8196
13081,173.75519,-103.999054
13082,245.91632,76.97063
13083,-123.418816,-145.51604
13084,367.02142,-84.27653
13085,185.17252,-63.194424
13086,-134.8943,-184.84975
13087,-230.65164,-88.0122
13088,34.260048,-135.46733
13089,-106.7241,-161.44481
13090,-294.6443,113.12615
13091,311.55115,-26.44943
13092,-61.172707,-133.87045
13093,261.66693,90.86709
13094,-213.87595,-118.716705
13095,11.738514,155.10637
13096,185.5356,53.55911
13097,108.86436,75.51861
13098,60.0546,-43.52711
13099,40.364147,-177.86438
13100,-129.07445,129.78865
13101,-215.44933,-36.98146
13102,-42.87377,185.06038
13103,143.09518,-112.82697
13104,357.5569,-138.24617
13105,-97.133316,-58.378304
13106,-21.849834,-35.273872
13107,191.19936,-32.52208
13108,-259.07104,-79.76203
13109,180.65254,-118.88013
13110,51.7651,-11.320701
13111,42.031643,53.935745
13112,128.24413,124.63451
13113,-212.44408,67.4777
13114,-88.70459,-132.18094
13115,30.437769,-46.773964
13116,-137.56331,171.98535
13117,-135.7816,55.857567
13118,197.48708,-137.49507
13119,-276.87704,-107.844215
13120,-252.99802,88.64908
13121,-165.64606,185.38788
13122,-294.47772,82.02298
13123,220.23256,79.391655
13124,349.9657,-138.12971
13125,-118.239784,-11.673962
13126,-92.832664,-119.44214
13127,231.43085,47.70274
13128,138.08858,-140.36221
13129,279.49503,-76.78593
13130,70.099884,92.33027
13131,-224.7871,31.409939
13132,221.45105,-126.2602
13133,-8.83916,265.4325
13134,334.05444,-148.20184
13135,233.16687,-75.327614
13136,-116.78303,30.55058
13137,-213.43689,100.03006
13138,77.418724,-9.708268
13139,-14.794609,-119.07463
13140,-208.884,71.18718
13141,274.01767,-46.787354
13142,-275.75992,5.065318
13143,232.36586,-128.00284
13144,360.27374,-136.00519
13145,-266.9609,-106.65074
13146,-166.45082,-12.984423
13147,81.00047,73.111946
13148,77.3056,114.911804
13149,-185.84483,180.38646
13150,-188.38014,36.72196
13151,-202.95897,17.452787
13152,-118.24455,-152.78319
13153,21.634718,-92.338905
13154,-64.98736,91.36267
13155,128.69778,-102.6647
13156,-31.722397,-113.33667
13157,-281.50583,73.010666
13158,-165.93465,-9.852148
13159,138.53635,-37.39681
13160,202.28386,-26.976751
13161,-32.72249,-171.18068
13162,92.38645,91.63988
13163,-38.198368,6.0643315
13164,-129.70306,85.85765
13165,321.12897,-109.47922
13166,-28.848637,-165.5449
13167,206.65758,15.109984
13168,50.603134,-194.59674
13169,175.54272,-120.48327
13170,-96.20743,-23.648476
13171,-121.283905,82.22417
13172,-102.80067,135.17676
13173,140.68903,122.0043
13174,11.280416,168.4884
13175,-262.20312,18.164476
13176,-287.22635,76.26379
13177,-41.765434,86.686264
13178,64.18164,50.292572
13179,-137.39423,70.11596
13180,137.13504,-34.48519
13181,-157.29073,55.088673
13182,211.64436,81.66497
13183,323.7744,-137.41869
13184,-172.61018,70.185974
13185,-21.237572,164.08728
13186,-286.23907,115.228645
13187,337.2874,-65.3619
13188,87.48963,-80.770065
13189,80.05277,-133.63025
13190,288.31015,94.06591
13191,-289.30692,8.504864
13192,-172.84673,51.594894
13193,117.43985,103.826065
13194,153.2795,43.42193
13195,161.91907,-4.3455286
13196,-188.68166,14.916868
13197,-33.661385,-16.483109
13198,115.395226,-58.308655
13199,75.11942,2.8675907
13200,58.360893,57.824272
13201,-66.74891,-206.7543
13202,-256.36407,-35.314995
13203,148.71536,101.01992
13204,107.533775,-172.49985
13205,145.87787,-13.408483
13206,75.165474,-50.379898
13207,180.4665,-57.27188
13208,-208.03868,114.38424
13209,180.89735,-134.40257
13210,-271.36166,132.49672
13211,-289.0486,-9.486778
13212,100.33326,-176.024
13213,-12.721983,140.89078
13214,-246.00703,-80.19728
13215,81.33986,-173.95193
13216,150.05853,126.790924
13217,40.66968,-192.41249
13218,248.50996,-44.27836
13219,-138.96017,27.71784
13220,189.57877,35.842007
13221,102.862755,-115.567024
13222,-45.872227,-84.96388
13223,343.17633,-124.06831
13224,-195.94699,-119.35872
13225,14.150608,11.192945
13226,-104.397964,27.409723
13227,-212.17862,-7.2705407
13228,-49.19831,-45.43297
13229,134.44968,-23.598036
13230,-119.97378,-74.99353
13231,-219.95876,47.676056
13232,218.04724,-67.80488
13233,-202.27917,113.188194
13234,185.87593,53.04006
13235,-107.17248,-12.914872
13236,130.90298,67.85814
13237,-82.07432,-138.16405
13238,392.01483,-126.040474
13239,271.48953,113.59061
13240,-64.674675,53.617443
13241,-164.24826,78.39503
13242,188.14516,31.065866
13243,94.023026,14.61765
13244,-215.79755,52.302814
13245,1.7066833,254.48915
13246,-25.163145,-25.494562
13247,111.43112,16.965305
13248,142.4498,17.531727
13249,1.0790595,-21.294859
13250,343.57397,-48.864414
13251,-142.41096,-86.51489
13252,329.7003,-64.23709
13253,-194.91792,-126.07881
13254,185.06541,-82.54642
13255,14.414102,61.39216
13256,228.95291,-22.844397
13257,69.40235,-8.48685
13258,-291.71204,-20.96138
13259,44.584526,61.243896
13260,10.089114,284.9329
13261,15.862639,285.07056
13262,-0.10972033,-3.6917312
13263,-187.08401,141.19122
13264,226.49619,87.60089
13265,-283.9818,4.9011197
13266,-25.453678,-76.440865
13267,257.17184,-129.23123
13268,-5.389789,115.97565
13269,311.78714,-90.52724
13270,322.25912,-22.008808
13271,-161.12486,-22.666967
13272,349.4166,-43.88245
13273,-76.65149,-144.63515
13274,-149.69446,-71.018394
13275,-67.009834,20.311632
13276,66.27997,-78.20952
13277,101.003235,-92.95887
13278,-111.73937,-108.40692
13279,-39.60805,-87.96219
13280,-128.98166,116.41797
13281,178.9313,26.045807
13282,340.9329,-116.029686
13283,273.93182,117.326485
13284,350.1521,-133.62549
13285,-240.70032,44.479343
13286,231.57443,-10.323553
13287,-245.88342,-111.9345
13288,-34.406204,-76.7723
13289,-194.6388,112.21871
13290,1.4013646,210.25609
13291,236.23872,102.959656
13292,136.53102,126.72068
13293,34.138382,198.36464
13294,-237.77983,-91.34662
13295,34.402397,-27.333391
13296,177.67847,40.446762
13297,-51.10694,122.07502
13298,-43.02083,93.54719
13299,-60.41992,-153.05843
13300,54.47669,125.24239
13301,-60.030697,-62.243065
13302,260.9008,-2.7787268
13303,-195.03642,-28.053696
13304,-2.5295222,132.09894
13305,-87.694275,38.7223
13306,-91.07419,-196.7608
13307,-292.9566,112.90559
13308,44.729115,155.25746
13309,-38.15584,-59.978363
13310,-118.87105,-114.0274
13311,227.82625,31.694393
13312,-58.262226,-126.75144
13313,-267.0282,124.142075
13314,-201.15916,-123.75562
13315,149.83641,126.755806
13316,-55.02096,76.73952
13317,-211.81007,113.34845
13318,-295.7917,107.58764
13319,-135.90811,51.44276
13320,19.234236,314.6892
13321,28.713436,-43.902355
13322,-264.22736,-19.824629
13323,59.356426,-149.05894
13324,67.8017,325.67755
13325,-125.083496,84.78496
13326,405.84085,-112.12331
13327,-259.39868,-70.342545
13328,-111.06892,-133.01125
13329,-271.4667,3.811197
13330,403.97308,-121.37058
13331,-58.66317,228.96278
13332,-73.52087,-201.36163
13333,298.00345,-78.432014
13334,-206.29181,67.44265
13335,3.4154885,74.77741
13336,158.40161,-102.92692
13337,243.30779,18.522736
13338,-87.06946,98.139366
13339,222.70035,-66.98536
13340,-3.0195606,61.1988
13341,156.90738,-106.08155
13342,-288.84573,15.722256
13343,131.10403,-0.5842678
13344,37.718456,216.54541
13345,188.74329,-121.0438
13346,-195.97739,32.6086
13347,-185.36612,-38.38705
13348,-8.565014,271.4283
13349,-241.66255,36.98129
13350,-17.18375,131.6943
13351,-181.85878,131.8033
13352,-27.350359,-155.37639
13353,-145.42622,-5.711462
13354,144.97102,80.123726
13355,-242.0049,5.807278
13356,-61.383793,-62.295322
13357,-10.316162,67.463936
13358,134.81245,-5.8745804
13359,-29.023483,-21.79641
13360,65.07042,118.21244
13361,-173.02397,171.5921
13362,-104.6675,120.57442
13363,140.84929,-127.085266
13364,110.13851,81.02218
13365,-62.20783,93.318245
13366,-31.125998,-6.66566
13367,-80.590126,148.2573
13368,-42.4951,244.6883
13369,84.41718,-134.7995
13370,50.89416,-19.636509
13371,70.41828,-114.419174
13372,-191.41016,1.3690149
13373,-275.65744,62.38963
13374,-103.495346,-187.5167
13375,-113.3156,94.69023
13376,54.028454,167.24307
13377,-94.51829,100.312645
13378,-44.46933,-26.955967
13379,80.478455,-91.31917
13380,-209.62704,-54.826923
13381,39.304375,209.82462
13382,-85.249245,83.82432
13383,161.28383,-110.01072
13384,-45.456455,260.95615
13385,24.220491,159.91956
13386,-44.571423,240.75269
13387,-136.26407,130.52406
13388,-15.114322,288.21094
13389,39.25973,-14.228646
13390,-5.10938,292.42218
13391,-171.47783,-29.054577
13392,-50.551174,205.30734
13393,122.890625,-158.70703
13394,417.2586,-88.151115
13395,356.9775,-53.51281
13396,105.67037,-159.91559
13397,-7.3158026,168.47781
13398,124.341705,13.5762615
13399,-170.80362,183.81764
13400,-24.617868,256.03333
13401,37.91036,65.0274
13402,-165.74489,-67.31178
13403,31.89907,61.509216
13404,-14.611499,274.45786
13405,-115.47397,-130.67941
13406,-94.33403,1.4389809
13407,94.0069,-155.53078
13408,-162.17607,203.85213
13409,-264.80307,34.134678
13410,-119.32322,52.34345
13411,-147.55618,2.066917
13412,-137.98935,-208.27408
13413,135.47534,-114.98249
13414,61.35888,183.55444
13415,-112.41804,-180.17859
13416,30.40989,307.27176
13417,-268.88312,-88.66407
13418,-106.546936,-83.260574
13419,-13.952485,139.34985
13420,-181.74377,83.35439
13421,-134.02287,-179.58339
13422,235.69165,-99.25918
13423,-233.50632,-82.437775
13424,-7.722971,233.09564
13425,-12.60851,-142.2001
13426,172.6991,17.796225
13427,62.012657,-39.92909
13428,-186.41905,163.64447
13429,-120.38585,-15.306997
13430,139.84299,-134.92703
13431,-175.37183,124.757675
13432,-277.9286,39.41924
13433,229.49463,106.064354
13434,199.1335,-119.59226
13435,-6.3504734,202.67938
13436,-121.871475,-38.489906
13437,347.23224,-48.251812
13438,199.55917,28.59806
13439,-65.76589,26.070578
13440,108.668304,4.687332
13441,-143.27402,28.899887
13442,-42.057262,-177.20345
13443,-96.8724,95.19119
13444,61.025154,-30.557213
13445,290.90567,-86.160965
13446,-253.22775,6.7015324
13447,343.55334,-147.83658
13448,189.85933,83.34466
13449,-161.75044,-0.0065112873
13450,62.331463,-181.51482
13451,-33.72343,-5.8518667
13452,-277.7231,-16.820156
13453,170.2928,-132.33392
13454,-93.99055,22.696486
13455,-248.30928,-18.040577
13456,145.45297,-84.65414
13457,-47.44368,-174.30034
13458,-136.86388,-9.354524
13459,-94.18864,-163.44347
13460,-135.25325,163.56071
13461,142.6714,10.790526
13462,-211.23195,-92.415146
13463,-50.386765,-101.669106
13464,82.32923,51.437527
13465,-130.17303,-183.39359
13466,-106.47647,-50.060505
13467,-96.7145,-189.78806
13468,-139.4877,-136.44656
13469,-53.030212,-186.47993
13470,-292.38467,81.59682
13471,-104.72656,196.23486
13472,-64.263824,56.184917
13473,-237.15689,-79.99861
13474,108.62836,86.66587
13475,-118.38569,31.057531
13476,219.89209,-129.4729
13477,187.19955,-17.073164
13478,149.92043,48.548546
13479,-286.42896,38.540997
13480,-1.7730674,189.61823
13481,-119.27244,25.416721
13482,-49.391705,-25.389845
13483,217.58751,-68.89651
13484,334.70374,-51.494213
13485,-265.13272,-67.17134
13486,-113.05397,-107.46444
13487,31.968338,-22.984064
13488,263.84424,-142.14545
13489,46.561493,-27.889223
13490,-212.22662,50.726418
13491,-188.11603,-159.81255
13492,176.73425,-30.702435
13493,350.62643,-57.968906
13494,182.57007,-103.35789
13495,179.16104,15.100911
13496,-84.9117,37.925488
13497,-132.39818,20.59918
13498,-245.48286,-87.90592
13499,-258.58606,-42.867226
13500,51.754135,-124.01584
13501,-197.1751,27.027304
13502,-62.816734,-171.31505
13503,-236.89398,44.95641
13504,-189.89381,-9.891964
13505,-220.40923,1.8782403
13506,84.89242,-49.46803
13507,-101.52393,42.56277
13508,33.37198,-185.28204
13509,-42.689823,175.58365
13510,-234.37125,6.643454
13511,150.22963,73.32358
13512,-146.90466,69.770515
13513,-147.70938,-3.116166
13514,-2.6733065,-67.31938
13515,46.55927,62.14149
13516,129.15508,-145.58772
13517,-180.73994,-162.24675
13518,-3.2001107,-11.284052
13519,-20.778854,223.89877
13520,15.953503,-100.93901
13521,-104.082924,-192.92125
13522,-287.2851,17.421106
13523,-70.28527,-131.9164
13524,122.15048,-17.366793
13525,32.152504,111.33594
13526,228.39606,116.74608
13527,160.08287,44.502296
13528,18.920553,-9.826059
13529,-139.81194,219.55678
13530,-181.7179,33.207954
13531,-216.12015,-143.61188
13532,-94.24667,-89.43895
13533,-260.2006,-25.371769
13534,36.504498,315.44672
13535,-159.93011,-144.14915
13536,80.86563,25.195904
13537,167.77539,-97.542114
13538,-151.6956,-183.24612
13539,177.69614,-79.451416
13540,-300.39804,41.001286
13541,-264.09845,125.435684
13542,196.24188,-38.472553
13543,-207.12451,53.04444
13544,-164.90775,78.62035
13545,-258.685,56.481236
13546,-28.334558,237.28944
13547,141.06657,60.451717
13548,-8.688624,202.82729
13549,21.526379,-109.99321
13550,-39.70282,-72.29537
13551,-142.22588,57.87565
13552,-136.40201,-59.902367
13553,-75.32151,-111.07409
13554,18.080578,170.57816
13555,323.34125,-124.772804
13556,-160.22957,48.248734
13557,360.84497,-121.07748
13558,150.7351,79.52576
13559,-79.696495,-149.1432
13560,-200.08128,62.675907
13561,141.63786,103.81886
13562,-175.78633,-58.3359
13563,-78.97865,14.213893
13564,214.8202,-42.60995
13565,184.72282,-119.64151
13566,201.32072,-104.94913
13567,-242.60503,-27.892696
13568,-104.506256,170.12881
13569,-70.78948,-124.53228
13570,-122.42977,137.64551
13571,-17.117916,260.79752
13572,26.982124,154.64954
13573,-161.26047,63.20465
13574,-133.3807,-77.89091
13575,-208.08032,36.017998
13576,-152.15163,212.69403
13577,-270.1704,126.989075
13578,-220.25577,-61.878857
13579,108.48827,47.21576
13580,43.30013,160.16997
13581,-181.29932,173.84244
13582,-6.9721894,291.2537
13583,147.13058,-120.88697
13584,-268.9103,-84.95148
13585,-97.67837,113.49001
13586,40.686504,186.44635
13587,157.63828,71.68468
13588,-40.41637,180.01834
13589,-71.95629,190.74681
13590,135.43985,-23.969368
13591,219.62112,-16.752468
13592,48.87562,153.65187
13593,48.747467,184.0342
13594,330.40967,-23.337557
13595,-289.2826,106.72398
13596,280.03845,-80.21318
13597,-107.54813,176.81099
13598,-39.160034,251.7847
13599,-53.666866,133.7499
13600,-75.173775,-160.1737
13601,83.8678,-163.23306
13602,-226.9786,46.939266
13603,-19.978176,-88.49613
13604,-226.24075,-140.60019
13605,5.9587927,235.299
13606,-101.49429,-198.52336
13607,-143.6348,66.64549
13608,-47.90409,230.87016
13609,368.99518,-75.50762
13610,-126.25,-123.10571
13611,-212.3183,60.205963
13612,44.272526,-79.48611
13613,269.2751,101.78181
13614,79.805145,32.168232
13615,182.06256,-0.43998083
13616,-112.84028,132.43861
13617,-195.41791,-22.64749
13618,-114.43486,134.68237
13619,380.7261,-99.32083
13620,-64.77013,-7.833052
13621,-38.2666,-145.73991
13622,74.363914,-168.79526
13623,332.66977,-23.791067
13624,-53.363564,62.989967
13625,195.7245,-35.431202
13626,-185.01433,160.91191
13627,-76.76698,133.89607
13628,-292.8586,50.29938
13629,-45.5646,117.048805
13630,101.640915,63.372234
13631,-219.32806,-137.98051
13632,-54.405506,4.3692164
13633,-81.759026,71.93378
13634,-267.04572,-30.297861
13635,139.49242,-116.58108
13636,-13.815646,258.28537
13637,-157.73627,181.0309
13638,-131.98003,31.414501
13639,-108.42006,122.18422
13640,8.362415,245.36603
13641,36.82123,204.82764
13642,-192.58656,169.09517
13643,-33.474483,246.15025
13644,-286.00198,60.699722
13645,20.943123,151.8471
13646,7.571554,119.792336
13647,-228.8754,-25.661
13648,256.9058,-129.78156
13649,17.993746,156.53964
13650,155.14925,-34.0491
13651,257.78397,-27.062246
13652,29.75322,162.20244
13653,295.81067,100.35134
13654,5.8250837,229.45195
13655,-164.45267,178.4655
13656,126.37472,63.566513
13657,-218.52444,31.653843
13658,-126.7974,132.49171
13659,-41.101845,-55.977757
13660,354.12134,-126.55951
13661,249.35205,-79.917046
13662,-223.96475,69.65468
13663,-108.718895,-156.76544
13664,-145.59135,-85.23053
13665,-236.02722,46.551514
13666,-272.02704,-12.238026
13667,-254.82365,-72.99206
13668,383.04468,-84.85304
13669,-140.49834,142.02184
13670,295.48645,-13.406541
13671,388.04953,-117.059654
13672,-97.77152,211.05032
13673,15.961493,87.796196
13674,-6.121702,184.11064
13675,-68.141205,179.58429
13676,116.186935,-8.646188
13677,88.41295,27.154053
13678,-88.612366,-175.213
13679,-32.20828,-166.31227
13680,26.16873,-79.27036
13681,-60.649887,181.86392
13682,91.59246,-81.93286
13683,-284.0565,71.09107
13684,-74.90885,92.23847
13685,-109.94399,62.297333
13686,-232.1563,35.128113
13687,110.37379,36.584244
13688,-238.53781,-66.53427
13689,87.6218,-38.024117
13690,-40.520264,-47.40399
13691,-241.68062,55.28201
13692,90.05766,-155.17401
13693,138.46909,128.0227
13694,-92.89875,146.86378
13695,80.500015,94.08544
13696,-196.75479,16.857512
13697,-242.10617,-50.384426
13698,-177.18484,-144.31393
13699,-209.26447,54.006237
13700,165.1575,-108.974144
13701,178.20421,-92.79867
13702,1.944562,159.47609
13703,78.255165,-79.69518
13704,-6.861316,104.501465
13705,-40.082977,198.47888
13706,26.463936,282.8403
13707,43.709053,-25.431545
13708,24.280643,173.38234
13709,-296.07443,-13.787434
13710,-291.27127,63.39235
13711,-215.95758,-24.636312
13712,60.46846,23.904968
13713,39.46699,210.75464
13714,-189.47308,-6.6538267
13715,-19.924294,188.18451
13716,-139.9713,120.4663
13717,-299.3458,12.099617
13718,88.27232,81.59193
13719,-124.56402,-127.79711
13720,-22.782017,244.67169
13721,-89.94917,-31.636736
13722,253.06299,40.513218
13723,-149.55544,114.9119
13724,45.009552,209.62439
13725,-83.07108,-143.81935
13726,-160.1624,22.77475
13727,218.71614,6.180047
13728,189.09532,-26.021118
13729,162.32153,70.16832
13730,-281.21652,57.18186
13731,197.73454,-139.90665
13732,-199.67111,61.37834
13733,-63.056297,2.0987911
13734,190.9771,17.378021
13735,-44.930195,8.390321
13736,78.09874,25.813005
13737,313.0878,-35.726265
13738,38.965157,195.68767
13739,-88.50674,121.94525
13740,-119.29943,-199.26436
13741,-255.94716,47.513607
13742,232.23843,-39.90149
13743,-268.37976,58.64608
13744,96.822464,121.05794
13745,5.844509,204.44077
13746,-270.2831,-37.435894
13747,144.43437,-28.578115
13748,-258.1267,-49.8357
13749,-36.638172,-8.258092
13750,-39.304104,-45.48659
13751,-145.14453,-183.31732
13752,-255.4567,-108.61858
13753,-117.90725,141.34991
13754,-197.25037,18.468
13755,-6.144474,99.42608
13756,-82.33935,-174.79573
13757,-23.287292,99.08096
13758,-211.64986,87.41972
13759,-92.20592,-123.12757
13760,-257.56302,-104.90506
13761,8.680712,89.27592
13762,-41.701153,70.2851
13763,216.59251,-138.63399
13764,-268.95294,-23.206184
13765,146.40999,-87.436874
13766,-81.03457,135.67154
13767,-38.303635,28.123793
13768,-160.79097,-161.29929
13769,16.506887,146.9392
13770,-190.76538,-15.2582245
13771,-190.87712,-157.31604
13772,-275.53818,94.209145
13773,-90.07377,-166.75706
13774,-121.80412,134.83748
13775,-76.844505,172.9478
13776,-158.5421,216.43916
13777,-104.257835,-95.76028
13778,64.42344,64.31009
13779,216.30922,17.646147
13780,378.2885,-134.27646
13781,8.799872,249.74022
13782,235.38501,-69.183304
13783,-259.65698,-94.17585
13784,-197.26619,22.272196
13785,-22.727085,135.9434
13786,134.57852,-98.31737
13787,-98.86019,-2.5459025
13788,34.653603,315.06793
13789,228.17258,-137.3977
13790,-154.44655,215.55524
13791,134.70917,-120.59385
13792,-86.76134,-143.48476
13793,212.7424,6.917677
13794,-34.082466,129.35803
13795,196.14691,-80.508514
13796,279.93515,-74.79176
13797,-171.96602,-176.41522
13798,-59.49398,1.5220721
13799,399.85577,-127.08612
13800,-152.1367,121.86001
13801,-6.7103505,106.96705
13802,338.3489,-116.48406
13803,-134.5648,51.668087
13804,-80.79965,-52.634647
13805,49.88352,149.50093
13806,-32.8144,-99.939575
13807,-299.38562,74.754
13808,215.54439,-109.00544
13809,243.6043,82.68224
13810,-52.267082,269.38205
13811,-267.70496,-74.642265
13812,87.50829,-161.33432
13813,-78.62447,-88.32858
13814,184.41693,-22.407438
13815,68.31913,-35.978844
13816,-45.61005,-49.570976
13817,201.19449,-24.292885
13818,64.72902,-184.23402
13819,48.09529,323.07275
13820,332.8403,-71.608734
13821,-246.8485,-83.48448
13822,225.08266,65.2549
13823,11.581344,230.34444
13824,96.672165,-83.21504
13825,24.979279,-24.091566
